DS_NAME,N,NL,CLF_NAME,KFOLDS,TRE,TESTE,TESTE_STD,E_DIFF,REGULARIZATIN,HPS
Moon,100,0.5,svm,5,0.975,0.5599999999999999,0.10198039027185568,0.41500000000000004,1.0,100.0
Moon,100,0.5,svm,5,1.0,0.5800000000000001,0.08124038404635958,0.41999999999999993,1.0,1000.0
Moon,1000,0.0,svm,5,0.8092500000000001,0.8089999999999999,0.014628738838327757,0.0002500000000001945,1.0,0.001
Moon,1000,0.0,svm,5,0.851,0.851,0.015620499351813323,0.0,1.0,0.005
Moon,1000,0.0,svm,5,0.861,0.861,0.015297058540778367,0.0,1.0,0.01
Moon,1000,0.0,svm,5,0.89875,0.8949999999999999,0.013038404810405309,0.003750000000000142,1.0,0.1
Moon,1000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,0.5
Moon,1000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,1.0
Moon,1000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,5.0
Moon,1000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,10.0
Moon,1000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,100.0
Moon,1000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,1000.0
Moon,1000,0.1,svm,5,0.8022500000000001,0.8,0.019493588689617893,0.0022500000000000853,1.0,0.001
Moon,1000,0.1,svm,5,0.83675,0.8360000000000001,0.01827566688249705,0.0007499999999999174,1.0,0.005
Moon,1000,0.1,svm,5,0.8465,0.8459999999999999,0.01933907960581373,0.000500000000000167,1.0,0.01
Moon,1000,0.1,svm,5,0.8945000000000001,0.8949999999999999,0.026076809620810618,-0.0004999999999998339,1.0,0.1
Moon,1000,0.1,svm,5,0.9960000000000001,0.9970000000000001,0.00244948974278318,-0.0010000000000000009,1.0,0.5
Moon,1000,0.1,svm,5,0.999,0.999,0.0020000000000000018,0.0,1.0,1.0
Moon,1000,0.1,svm,5,0.9995,1.0,0.0,-0.0004999999999999449,1.0,5.0
Moon,1000,0.1,svm,5,0.99975,1.0,0.0,-0.00024999999999997247,1.0,10.0
Moon,1000,0.1,svm,5,1.0,0.999,0.0020000000000000018,0.0010000000000000009,1.0,100.0
Moon,1000,0.1,svm,5,1.0,0.9550000000000001,0.019748417658131484,0.04499999999999993,1.0,1000.0
Moon,1000,0.2,svm,5,0.81075,0.8100000000000002,0.024083189157584565,0.0007499999999998064,1.0,0.001
Moon,1000,0.2,svm,5,0.857,0.857,0.021817424229271448,0.0,1.0,0.005
Moon,1000,0.2,svm,5,0.8612499999999998,0.8640000000000001,0.021307275752662537,-0.0027500000000002522,1.0,0.01
Moon,1000,0.2,svm,5,0.8885,0.8880000000000001,0.019390719429665335,0.0004999999999998339,1.0,0.1
Moon,1000,0.2,svm,5,0.9705,0.969,0.015620499351813323,0.0015000000000000568,1.0,0.5
Moon,1000,0.2,svm,5,0.978,0.978,0.010770329614269018,0.0,1.0,1.0
Moon,1000,0.2,svm,5,0.9834999999999999,0.975,0.007071067811865481,0.008499999999999952,1.0,5.0
Moon,1000,0.2,svm,5,0.98275,0.9730000000000001,0.008124038404635967,0.009749999999999925,1.0,10.0
Moon,1000,0.2,svm,5,0.9869999999999999,0.969,0.011575836902790236,0.017999999999999905,1.0,100.0
Moon,1000,0.2,svm,5,1.0,0.916,0.013564659966250548,0.08399999999999996,1.0,1000.0
Moon,1000,0.3,svm,5,0.8167500000000001,0.818,0.03501428280002318,-0.0012499999999998623,1.0,0.001
Moon,1000,0.3,svm,5,0.84325,0.8440000000000001,0.03215587038162705,-0.0007500000000000284,1.0,0.005
Moon,1000,0.3,svm,5,0.8535,0.853,0.030757112998459422,0.000500000000000056,1.0,0.01
Moon,1000,0.3,svm,5,0.8717500000000001,0.8699999999999999,0.033166247903554026,0.0017500000000002514,1.0,0.1
Moon,1000,0.3,svm,5,0.907,0.9019999999999999,0.026191601707417578,0.0050000000000001155,1.0,0.5
Moon,1000,0.3,svm,5,0.9092499999999999,0.906,0.025179356624028336,0.003249999999999864,1.0,1.0
Moon,1000,0.3,svm,5,0.91325,0.9109999999999999,0.02576819745345024,0.0022500000000000853,1.0,5.0
Moon,1000,0.3,svm,5,0.9185000000000001,0.907,0.0250199920063936,0.011500000000000066,1.0,10.0
Moon,1000,0.3,svm,5,0.943,0.8949999999999999,0.029325756597230388,0.04800000000000004,1.0,100.0
Moon,1000,0.3,svm,5,0.9949999999999999,0.746,0.05151698748956504,0.2489999999999999,1.0,1000.0
Moon,1000,0.4,svm,5,0.8167499999999999,0.817,0.019646882704388472,-0.0002500000000000835,1.0,0.001
Moon,1000,0.4,svm,5,0.8350000000000002,0.836,0.015620499351813323,-0.0009999999999997788,1.0,0.005
Moon,1000,0.4,svm,5,0.8402499999999999,0.8400000000000001,0.015165750888103116,0.00024999999999986144,1.0,0.01
Moon,1000,0.4,svm,5,0.84825,0.8469999999999999,0.020149441679609904,0.0012500000000000844,1.0,0.1
Moon,1000,0.4,svm,5,0.86975,0.8629999999999999,0.012489995996796807,0.006750000000000145,1.0,0.5
Moon,1000,0.4,svm,5,0.8695,0.8629999999999999,0.01029563014098701,0.006500000000000172,1.0,1.0
Moon,1000,0.4,svm,5,0.8745,0.867,0.009273618495495713,0.007500000000000062,1.0,5.0
Moon,1000,0.4,svm,5,0.8782500000000001,0.8640000000000001,0.01067707825203132,0.014249999999999985,1.0,10.0
Moon,1000,0.4,svm,5,0.9257500000000001,0.851,0.0058309518948453055,0.0747500000000001,1.0,100.0
Moon,1000,0.4,svm,5,0.99475,0.699,0.0115758369027902,0.29575000000000007,1.0,1000.0
Moon,1000,0.5,svm,5,0.8082500000000001,0.805,0.020248456731316568,0.003250000000000086,1.0,0.001
Moon,1000,0.5,svm,5,0.8135,0.8140000000000001,0.01984943324127918,-0.000500000000000056,1.0,0.005
Moon,1000,0.5,svm,5,0.8140000000000001,0.813,0.02014944167960986,0.001000000000000112,1.0,0.01
Moon,1000,0.5,svm,5,0.8315000000000001,0.8309999999999998,0.018275666882497037,0.000500000000000278,1.0,0.1
Moon,1000,0.5,svm,5,0.8455,0.844,0.009695359714832668,0.0015000000000000568,1.0,0.5
Moon,1000,0.5,svm,5,0.8494999999999999,0.8480000000000001,0.015033296378372921,0.0014999999999998348,1.0,1.0
Moon,1000,0.5,svm,5,0.8550000000000001,0.845,0.016431676725155,0.01000000000000012,1.0,5.0
Moon,1000,0.5,svm,5,0.8595,0.842,0.015684387141358135,0.01750000000000007,1.0,10.0
Moon,1000,0.5,svm,5,0.9109999999999999,0.784,0.014966629547095779,0.1269999999999999,1.0,100.0
Moon,1000,0.5,svm,5,0.99475,0.64,0.023021728866442697,0.35475,1.0,1000.0
Moon,10000,0.0,svm,5,0.85815,0.8581000000000001,0.0074525163535547065,4.999999999988347e-05,1.0,0.001
Moon,10000,0.0,svm,5,0.8751000000000001,0.8756,0.006763135367564346,-0.0004999999999999449,1.0,0.005
Moon,10000,0.0,svm,5,0.879575,0.8798,0.007039886362719183,-0.00022500000000003073,1.0,0.01
Moon,10000,0.0,svm,5,0.9999750000000001,0.9999,0.00019999999999997797,7.500000000004725e-05,1.0,0.1
Moon,10000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,0.5
Moon,10000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,1.0
Moon,10000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,5.0
Moon,10000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,10.0
Moon,10000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,100.0
Moon,10000,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,1000.0
Moon,10000,0.1,svm,5,0.8583999999999999,0.8583000000000001,0.004342810150121683,9.999999999987796e-05,1.0,0.001
Moon,10000,0.1,svm,5,0.8744250000000001,0.8741,0.0043749285708454405,0.00032500000000013074,1.0,0.005
Moon,10000,0.1,svm,5,0.878125,0.8783000000000001,0.004945705207551264,-0.00017500000000003624,1.0,0.01
Moon,10000,0.1,svm,5,0.9672000000000001,0.9667999999999999,0.0038418745424596977,0.000400000000000178,1.0,0.1
Moon,10000,0.1,svm,5,0.99895,0.9989000000000001,0.0008000000000000007,4.999999999988347e-05,1.0,0.5
Moon,10000,0.1,svm,5,0.9994250000000001,0.9994,0.00037416573867740037,2.500000000016378e-05,1.0,1.0
Moon,10000,0.1,svm,5,0.9994249999999999,0.9995,0.0003162277660168382,-7.500000000015827e-05,1.0,5.0
Moon,10000,0.1,svm,5,0.9994,0.9993000000000001,0.0005099019513592702,9.999999999987796e-05,1.0,10.0
Moon,10000,0.1,svm,5,0.999725,0.9991999999999999,0.0005099019513592702,0.0005250000000001087,1.0,100.0
Moon,10000,0.1,svm,5,1.0,0.9977,0.0013638181696985902,0.0022999999999999687,1.0,1000.0
Moon,10000,0.2,svm,5,0.851525,0.8516000000000001,0.004140048308896917,-7.500000000015827e-05,1.0,0.001
Moon,10000,0.2,svm,5,0.865475,0.8652000000000001,0.004273172123844308,0.0002749999999999142,1.0,0.005
Moon,10000,0.2,svm,5,0.8675500000000002,0.8671000000000001,0.0037336309405189066,0.00045000000000006146,1.0,0.01
Moon,10000,0.2,svm,5,0.9247,0.9244,0.0005830951894845458,0.00029999999999996696,1.0,0.1
Moon,10000,0.2,svm,5,0.96885,0.9686999999999999,0.003155946767611913,0.0001500000000000945,1.0,0.5
Moon,10000,0.2,svm,5,0.97095,0.9706999999999999,0.0030265491900843167,0.0002500000000000835,1.0,1.0
Moon,10000,0.2,svm,5,0.970775,0.9702999999999999,0.0028390139133156983,0.0004750000000001142,1.0,5.0
